Scheme Code,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,AMC Name
134026,INF789FC1HE1,INF789FC1HF8,UTI Banking & PSU Fund - Direct Plan - Monthly IDCW,13.1965,UTI Mutual Fund
126942,INF789F016Z4,INF789F017Z2,UTI Banking & PSU Fund - Direct Plan - Quarterly IDCW,16.032,UTI Mutual Fund
140116,INF789FA1U46,INF789FA1U53,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,13.0023,UTI Mutual Fund
133971,INF789FA1U61,INF789FA1U79,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,14.2128,UTI Mutual Fund
139407,INF789FA1U20,INF789FA1U38,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,14.1533,UTI Mutual Fund
136110,INF789FC1HC5,INF789FC1HD3,UTI Banking & PSU Fund - Regular Plan - Monthly IDCW,12.9915,UTI Mutual Fund
126941,INF789F012Z3,INF789F013Z1,UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW,14.5443,UTI Mutual Fund
126939,INF789F014Z9,-,UTI Banking & PSU Fund- Regular Plan - Growth Option,21.1939,UTI Mutual Fund
119533,INF209K01S38,-,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,111.021,Aditya Birla Sun Life Mutual Fund
103178,INF209K01785,-,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,109.2361,Aditya Birla Sun Life Mutual Fund
124832,INF209KA1KT0,-,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,10.3375,Aditya Birla Sun Life Mutual Fund
119532,INF209K01N90,INF209KA1KU8,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,12.6853,Aditya Birla Sun Life Mutual Fund
124833,INF209KA1KS2,-,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,11.6197,Aditya Birla Sun Life Mutual Fund
103183,INF209K01983,INF209K01DL8,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,12.4979,Aditya Birla Sun Life Mutual Fund
141586,INF846K01ZN6,-,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,10.2348,Axis Mutual Fund
141590,INF846K01ZQ9,INF846K01ZR7,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,10.2435,Axis Mutual Fund
141591,INF846K01ZS5,INF846K01ZT3,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,13.5725,Axis Mutual Fund
141587,INF846K01ZO4,INF846K01ZP1,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,10.3641,Axis Mutual Fund
141588,INF846K01ZM8,-,Axis Corporate Bond Fund - Direct Plan Growth,17.3972,Axis Mutual Fund
141589,INF846K01ZV9,-,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,10.2347,Axis Mutual Fund
141594,INF846K01ZY3,INF846K01ZZ0,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,10.2361,Axis Mutual Fund
141595,INF846K01A03,INF846K01A11,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,12.7264,Axis Mutual Fund
141592,INF846K01ZW7,INF846K01ZX5,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,10.2461,Axis Mutual Fund
141593,INF846K01ZU1,-,Axis Corporate Bond Fund - Regular Plan Growth,16.4718,Axis Mutual Fund
139201,INF194KA1T34,INF194KA1T42,BANDHAN Corporate Bond Fund - Direct Annual IDCW,10.9167,Unknown AMC
135916,INF194KA1M23,-,BANDHAN Corporate Bond Fund - Direct Growth,19.1125,Unknown AMC
139200,INF194KA1T00,INF194KA1T18,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,11.7387,Unknown AMC
139198,INF194KA1S43,INF194KA1S50,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,10.3793,Unknown AMC
135917,INF194KA1M31,INF194KA1M49,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,12.6799,Unknown AMC
139199,INF194KA1S76,INF194KA1S84,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,10.6046,Unknown AMC
139204,INF194KA1S19,INF194KA1S27,BANDHAN Corporate Bond Fund - Regular Annual IDCW,10.8796,Unknown AMC
135914,INF194KA1L81,-,BANDHAN Corporate Bond Fund - Regular Growth,18.5815,Unknown AMC
139203,INF194KA1R85,INF194KA1R93,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,11.1087,Unknown AMC
139202,INF194KA1R28,INF194KA1R36,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,10.6315,Unknown AMC
135915,INF194KA1L99,INF194KA1M07,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,12.5264,Unknown AMC
139205,INF194KA1R51,INF194KA1R69,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,10.6399,Unknown AMC
150230,INF251K01EN4,INF251K01EO2,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,11.0218,Unknown AMC
150229,INF251K01EI4,-,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,30.6191,Unknown AMC
150231,INF251K01EJ2,INF251K01EK0,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,10.3109,Unknown AMC
150228,INF251K01EL8,INF251K01EM6,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,10.3708,Unknown AMC
150236,INF251K01GU4,INF251K01GV2,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,11.2638,Unknown AMC
150237,INF251K01GP4,-,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,28.1008,Unknown AMC
150238,INF251K01GQ2,INF251K01GR0,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,10.4794,Unknown AMC
150239,INF251K01GS8,INF251K01GT6,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,10.5876,Unknown AMC
150233,INF251K01EU9,INF251K01EV7,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,10.9504,Unknown AMC
150235,INF251K01EP9,-,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,26.4565,Unknown AMC
150234,INF251K01EQ7,INF251K01ER5,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,10.3491,Unknown AMC
150232,INF251K01ES3,INF251K01ET1,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,10.3901,Unknown AMC
126685,INF760K01HB2,-,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,22.5406,Unknown AMC
126686,INF760K01HC0,INF760K01HD8,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),12.3136,Unknown AMC
126687,INF760K01GY6,-,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,21.0855,Unknown AMC
126688,INF760K01GZ3,INF760K01HA4,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),11.5347,Unknown AMC
144646,INF740KA1KE8,-,DSP Corporate Bond Fund - Direct - Growth,15.7029,DSP Mutual Fund
144647,INF740KA1KF5,INF740KA1KG3,DSP Corporate Bond Fund - Direct - IDCW,11.9479,DSP Mutual Fund
144651,INF740KA1KH1,INF740KA1KI9,DSP Corporate Bond Fund - Direct - IDCW - Monthly,10.566,DSP Mutual Fund
144648,INF740KA1KJ7,INF740KA1KK5,DSP Corporate Bond Fund - Direct - IDCW - Quarterly ,11.3507,DSP Mutual Fund
144644,INF740KA1JX0,-,DSP Corporate Bond Fund - Regular - Growth,15.4478,DSP Mutual Fund
144650,INF740KA1JY8,INF740KA1JZ5,DSP Corporate Bond Fund - Regular - IDCW,11.8986,DSP Mutual Fund
144645,INF740KA1KA6,INF740KA1KB4,DSP Corporate Bond Fund - Regular - IDCW - Monthly,10.5423,DSP Mutual Fund
144649,INF740KA1KC2,INF740KA1KD0,DSP Corporate Bond Fund - Regular - IDCW - Quarterly ,10.7022,DSP Mutual Fund
119289,INF090I01KC0,-,Franklin India Corporate Debt Fund - Direct - Bonus,0.0,Unknown AMC
118569,INF090I01FW8,-,Franklin India Corporate Debt Fund - Direct - GROWTH,102.8843,Unknown AMC
100528,INF090I01DG6,-,Franklin India Corporate Debt Fund - Growth,95.2003,Unknown AMC
100532,INF090I01DC5,-,Franklin India Corporate Debt Fund - Monthly Bonus,0.0,Unknown AMC
100527,INF090I01DH4,INF090I01DI2,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,17.2943,Unknown AMC
118570,INF090I01FX6,INF090I01FY4,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,19.4512,Unknown AMC
118573,INF090I01FU2,INF090I01FV0,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,14.9659,Unknown AMC
118571,INF090I01FQ0,INF090I01FR8,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,16.841,Unknown AMC
118572,INF090I01FS6,INF090I01FT4,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,13.5839,Unknown AMC
100531,INF090I01DN2,INF090I01DO0,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,12.781,Unknown AMC
100529,INF090I01DJ0,INF090I01DK8,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,15.0055,Unknown AMC
100530,INF090I01DL6,INF090I01DM4,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,11.9591,Unknown AMC
113070,INF179K01DC2,-,HDFC Corporate Bond Fund - Growth Option,31.4706,HDFC Mutual Fund
118987,INF179K01XD8,-,HDFC Corporate Bond Fund - Growth Option - Direct Plan,32.1317,HDFC Mutual Fund
132848,INF179KA1D33,INF179KA1D25,HDFC Corporate Bond Fund - IDCW Option,19.0514,HDFC Mutual Fund
132849,INF179KA1D17,-,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,19.688,HDFC Mutual Fund
113071,INF179K01DD0,INF179K01DE8,HDFC Corporate Bond Fund - Quarterly IDCW Option,10.4577,HDFC Mutual Fund
118986,INF179K01XB2,INF179K01XC0,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,10.3239,HDFC Mutual Fund
151000,INF917K01VZ8,INF917K01VY1,HSBC Corporate Bond Fund - Direct Annual IDCW,12.4842,HSBC Mutual Fund
150996,INF917K01HN3,-,HSBC Corporate Bond Fund - Direct Growth,75.0348,HSBC Mutual Fund
150998,INF917K01HP8,INF917K01HO1,HSBC Corporate Bond Fund - Direct Quarterly IDCW,11.4187,HSBC Mutual Fund
150997,INF917K01HR4,INF917K01HQ6,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,20.3744,HSBC Mutual Fund
151001,INF917K01WB7,INF917K01WA9,HSBC Corporate Bond Fund - Regular Annual IDCW,12.2298,HSBC Mutual Fund
150992,INF917K01AH0,-,HSBC Corporate Bond Fund - Regular Growth,70.5232,HSBC Mutual Fund
150993,INF917K01AF4,INF917K01AG2,HSBC Corporate Bond Fund - Regular Quarterly IDCW,11.025,HSBC Mutual Fund
150994,INF917K01AI8,INF917K01AJ6,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,17.0511,HSBC Mutual Fund
150995,INF917K01AK4,-,HSBC Corporate Bond Fund -Regular Plan - Bonus,26.7886,HSBC Mutual Fund
130947,INF109KA1I84,-,ICICI Prudential Corporate Bond Fund - Bonus,14.9782,ICICI Prudential Mutual Fund
111988,INF109K01CR9,-,ICICI Prudential Corporate Bond Fund - Daily IDCW,10.1065,ICICI Prudential Mutual Fund
120695,INF109K013B8,-,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,10.1008,ICICI Prudential Mutual Fund
120696,INF109K014B6,INF109K015B3,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,12.1669,ICICI Prudential Mutual Fund
120692,INF109K016B1,-,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,30.1918,ICICI Prudential Mutual Fund
131152,INF109KA1N38,INF109KA1N20,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,12.8827,ICICI Prudential Mutual Fund
120697,INF109K017B9,INF109K018B7,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,10.2738,ICICI Prudential Mutual Fund
120694,INF109K019B5,INF109K012C8,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,15.2745,ICICI Prudential Mutual Fund
120693,INF109K010C2,INF109K011C0,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,10.2332,ICICI Prudential Mutual Fund
111990,INF109K01SJ2,INF109K01CS7,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,10.2243,ICICI Prudential Mutual Fund
111987,INF109K01CQ1,-,ICICI Prudential Corporate Bond Fund - Growth,28.8454,ICICI Prudential Mutual Fund
131151,INF109KA1N12,INF109KA1N04,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,12.6555,ICICI Prudential Mutual Fund
111991,INF109K01SK0,INF109K01CT5,ICICI Prudential Corporate Bond Fund - Monthly IDCW,10.4277,ICICI Prudential Mutual Fund
111982,INF109K01CL2,-,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,10.0277,ICICI Prudential Mutual Fund
111985,INF109K01CO6,-,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,10.077,ICICI Prudential Mutual Fund
111989,INF109K01SL8,INF109K01SM6,ICICI Prudential Corporate Bond Fund - Weekly IDCW,10.304,ICICI Prudential Mutual Fund
111992,INF109K01SN4,INF109K01SO2,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,11.0456,ICICI Prudential Mutual Fund
111976,INF109K01CF4,-,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,10.0275,ICICI Prudential Mutual Fund
111978,INF109K01SF0,INF109K01CH0,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,10.3041,ICICI Prudential Mutual Fund
111972,INF109K01CE7,-,ICICI Prudential Corporate Bond Fund Retail Growth,22.7853,ICICI Prudential Mutual Fund
111979,INF109K01QM0,INF109K01CI8,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,10.3008,ICICI Prudential Mutual Fund
111980,INF109K01FQ4,INF109K01CJ6,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,10.9335,ICICI Prudential Mutual Fund
111977,INF109K01SE3,INF109K01CG2,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,10.2202,ICICI Prudential Mutual Fund
106179,INF205K01QX3,INF205K01QY1,Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment),1895.449,Invesco Mutual Fund
120500,INF205K01RA9,INF205K01RB7,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),1305.7068,Invesco Mutual Fund
120499,INF205K01RD3,INF205K01RE1,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),3285.3887,Invesco Mutual Fund
120497,INF205K01RF8,-,Invesco India Corporate Bond Fund - Direct Plan - Growth,3284.3544,Invesco Mutual Fund
120496,INF205K01RG6,INF205K01RH4,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),1260.3742,Invesco Mutual Fund
120501,INF205K01RI2,INF205K01RJ0,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),1331.0174,Invesco Mutual Fund
116109,INF205K01RK8,INF205K01RL6,Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment),3223.3527,Invesco Mutual Fund
106177,INF205K01RM4,-,Invesco India Corporate Bond Fund - Growth,3069.0768,Invesco Mutual Fund
106171,INF205K01RN2,INF205K01RO0,Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment),1759.0928,Invesco Mutual Fund
106172,INF205K01RP7,INF205K01RQ5,Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment),1164.3732,Invesco Mutual Fund
133770,-,-,Kotak Coporate Bond Fund- Retail Plan-Growth Option,2034.9063,Unknown AMC
133791,INF178L01BY0,-,Kotak Corporate Bond Fund- Direct Plan- Growth Option,3800.9167,Unknown AMC
133792,INF178L01BZ7,-,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,1073.7401,Unknown AMC
133772,INF178L01921,-,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,2090.4924,Unknown AMC
133782,INF178L01BO1,-,Kotak Corporate Bond Fund- Regular Plan-Growth Option,3644.5275,Unknown AMC
133787,INF178L01BQ6,INF178L01BP8,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,1187.246,Unknown AMC
133777,INF178L01BR4,-,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,1066.6837,Unknown AMC
133779,INF178L01855,-,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,1040.0538,Unknown AMC
133771,INF178L01897,-,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,1052.3061,Unknown AMC
133783,-,-,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,1052.6393,Unknown AMC
133776,INF178L01BU8,-,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,1052.7994,Unknown AMC
133786,-,INF178L01BT0 ,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,1202.9939,Unknown AMC
148755,INF769K01HD9,-,Mirae Asset Corporate Bond Fund Direct Growth Plan,12.5497,Mirae Asset Mutual Fund
148756,INF769K01HC1,INF769K01HE7,Mirae Asset Corporate Bond Fund Direct IDCW,12.5471,Mirae Asset Mutual Fund
148757,INF769K01HA5,-,Mirae Asset Corporate Bond Fund Regular Growth,12.3318,Mirae Asset Mutual Fund
148758,INF769K01GZ4,INF769K01HB3,Mirae Asset Corporate Bond Fund Regular IDCW,12.3318,Mirae Asset Mutual Fund
109472,-,INF204K01EG7,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,17.0959,Unknown AMC
118808,-,INF204K01C23,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,17.0959,Unknown AMC
125266,INF204KA1EO9,INF204KA1EP6,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,19.2189,Unknown AMC
118809,INF204K01C56,INF204K01C64,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,11.7265,Unknown AMC
118811,INF204K01C72,INF204K01C80,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,12.2022,Unknown AMC
118812,INF204K01C31,INF204K01C49,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,17.1118,Unknown AMC
118807,INF204K01D63,-,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,43.3026,Nippon India Mutual Fund
118814,INF204K01C15,-,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,60.6516,Nippon India Mutual Fund
100859,INF204KA12N8,-,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,41.3344,Nippon India Mutual Fund
100856,INF204K01EF9,-,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,57.8757,Nippon India Mutual Fund
125267,INF204KA1EM3,INF204KA1EN1,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,18.5418,Unknown AMC
100857,INF204K01EJ1,INF204K01EK9,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,11.5999,Unknown AMC
100858,INF204K01EL7,INF204K01EM5,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,12.044,Unknown AMC
109473,INF204K01EH5,INF204K01EI3,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,17.1108,Unknown AMC
138317,INF223J01CY6,INF223J01CZ3,PGIM India Corporate Bond Fund - Annual Dividend,10.8728,PGIM India Mutual Fund
138329,INF223J01OM6,-,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,16.6687,PGIM India Mutual Fund
138330,INF223J01OO2,-,PGIM India Corporate Bond Fund - Direct Plan - Growth,46.3367,PGIM India Mutual Fund
138331,INF223J01OP9,-,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,15.1206,PGIM India Mutual Fund
138332,INF223J01OR5,INF223J01OS3,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,13.0658,PGIM India Mutual Fund
138318,INF223J01DB2,-,PGIM India Corporate Bond Fund - Growth,41.7055,PGIM India Mutual Fund
138316,INF223J01DC0,INF223J01DD8,PGIM India Corporate Bond Fund - Monthly Dividend,12.9838,PGIM India Mutual Fund
138323,INF223J01CQ2,-,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,21.588,PGIM India Mutual Fund
138315,INF223J01DE6,INF223J01DF3,PGIM India Corporate Bond Fund - Quarterly Dividend,11.4976,PGIM India Mutual Fund
138336,INF223J01WZ1,-,PGIM India Premier Bond Fund - Annual Bonus,24.9334,PGIM India Mutual Fund
138324,INF223J01DA4,-,PGIM India Premier Bond Fund - Bonus,15.226,PGIM India Mutual Fund
138333,INF223J01WG1,-,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,13.2164,PGIM India Mutual Fund
138334,INF223J01WF3,-,PGIM India Premier Bond Fund - Half-Yearly Bonus,13.5688,PGIM India Mutual Fund
146215,INF200KA1YR4,-,SBI Corporate Bond Fund - Direct Plan - Growth,15.4075,SBI Mutual Fund
146212,INF200KA1YS2,INF200KA1YT0,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),14.5431,SBI Mutual Fund
146216,INF200KA1YU8,INF200KA1YV6,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),14.9782,SBI Mutual Fund
146207,INF200KA1YM5,-,SBI Corporate Bond Fund - Regular Plan - Growth,14.9766,SBI Mutual Fund
146208,INF200KA1YN3,INF200KA1YO1,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),14.1341,SBI Mutual Fund
146210,INF200KA1YP8,INF200KA1YQ6,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),14.5514,SBI Mutual Fund
119628,-,INF903J01PD9,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),13.0091,Sundaram Mutual Fund
119631,INF903J01OX0,INF903J01OZ5,Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),17.8225,Sundaram Mutual Fund
119621,INF903J01NR4,-,Sundaram Corporate Bond Fund Direct Plan - Growth,40.057,Sundaram Mutual Fund
119624,INF903J01OW2,INF903J01OY8,Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),17.7063,Sundaram Mutual Fund
119622,INF903J01NS2,INF903J01NT0,Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),17.6829,Sundaram Mutual Fund
119630,INF903J01NU8,INF903J01NV6,Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),19.5851,Sundaram Mutual Fund
100788,INF903J01IA0,INF903J01IE2,Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),17.2852,Sundaram Mutual Fund
100787,INF903J01HZ9,INF903J01ID4,Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),17.5816,Sundaram Mutual Fund
